NPI,Specialty,state_id,gender
1770507642,Dentist,4,M
1598781536,Dentist,28,M
1861417248,Emergency Medicine,14,M
1437310331,Ophthalmology,33,F
1720004583,Rheumatology,16,F
1689791501,Physician Assistant,22,F
1083706113,Cardiology,42,M
1760411698,Cardiology,8,M
1891791117,Dermatology,38,F
1699916890,Physician Assistant,47,M
1922260066,Family Practice,10,M
1558323493,Dentist,22,M
1356338016,Internal Medicine,32,M
1205811460,Gastroenterology,32,M
1215170394,Psychiatry,33,F
1750412946,Pain Management,18,M
1861411290,Physician Assistant,6,M
1902895758,Psychiatry,7,M
1306816301,Otolaryngology,30,M
1881611960,Family Practice,33,F
1508185901,Internal Medicine,21,F
1003102435,Oral Surgery (dentists only),43,M
1750340790,Internal Medicine,32,M
1952304842,Allergy/Immunology,5,M
1801929393,Dentist,5,F
1902999808,Family Practice,14,M
1477700912,Family Practice,47,F
1275650418,Family Practice,9,F
1851568695,General Surgery,38,M
1942436597,Internal Medicine,32,F
1235216763,Family Practice,14,M
1326128588,Nurse Practitioner,43,F
1902037252,Nurse Practitioner,36,F
1891942512,Obstetrics/Gynecology,5,F
1083668461,Physician Assistant,13,F
1003872169,Internal Medicine,5,F
1104911411,Dentist,47,M
1508818253,Pulmonary Disease,5,M
1881835379,Emergency Medicine,6,M
1568469500,Podiatry,22,F
1639176050,Optometry,38,M
1063646826,Emergency Medicine,1,M
1578554010,Neurology,1,M
1538247879,Internal Medicine,10,M
1730127168,Internal Medicine,32,M
1114054673,Family Practice,43,M
1295726735,Pulmonary Disease,21,M
1902826001,Obstetrics/Gynecology,13,F
1720061252,Nephrology,39,M
1629060785,Family Practice,1,M
1972721272,Dentist,5,M
1275590150,Dentist,7,M
1770547572,Thoracic Surgery,47,M
1093792574,Internal Medicine,13,M
1760821284,Emergency Medicine,22,M
1700993888,Internal Medicine,15,M
1942355821,General Surgery,44,M
1073586186,Physician Assistant,46,M
1962592956,Nurse Practitioner,14,F
1649401449,Internal Medicine,37,F
1760517775,Vascular Surgery,20,M
1942276159,Family Practice,13,M
1013250653,Family Practice,49,M
1376650895,Internal Medicine,49,M
1295736940,Urology,42,M
1548410129,Nurse Practitioner,43,F
1427145556,Psychiatry & Neurology,42,F
1689681355,Internal Medicine,4,M
1255335188,Geriatric Medicine,13,F
1790070738,Dentist,4,M
1750571873,Nurse Practitioner,32,F
1366419277,Family Practice,35,M
1821189309,Family Practice,37,M
1962631101,Cardiology,5,M
1962517284,Orthopedic Surgery,43,M
1982904843,Nurse Practitioner,49,M
1932375334,Anesthesiology,38,M
1811980030,Internal Medicine,38,M
1063502672,Obstetrics/Gynecology,44,F
1518960921,Ophthalmology,14,M
1861502734,Nurse Practitioner,27,F
1871550962,Family Practice,43,M
1346249844,Rheumatology,32,M
1942298708,Dermatology,43,F
1548563612,Dentist,5,M
1215371646,Student in an Organized Health Care Education/Training Program,29,M
1104942424,Dermatology,32,F
1861542268,Dentist,5,M
1710093489,Family Practice,43,F
1841384880,Family Practice,47,F
1851657563,Family Practice,32,M
1508958810,Psychiatry,36,M
1265444087,Hematology,3,M
1629148986,Internal Medicine,39,F
1811252166,Dentist,47,M
1760597462,Physician Assistant,12,F
1790018844,Nurse Practitioner,35,F
1164644266,Family Practice,13,M
1265695688,Family Practice,14,F
1265738553,Nurse Practitioner,38,F
1295712990,Physician Assistant,21,F
1700151396,Nurse Practitioner,1,M
1740343342,Psychiatry,35,M
1063564284,Family Practice,5,M
1003932427,Dentist,35,M
1417174822,Dentist,22,M
1083907695,Internal Medicine,17,M
1245506898,Emergency Medicine,11,F
1841413614,Urology,22,M
1770696247,Physician Assistant,9,M
1326148222,Family Practice,43,F
1316107121,Family Practice,4,M
1144335381,Gastroenterology,32,M
1336175215,Diagnostic Radiology,38,M
1598865321,Family Practice,12,F
1699884478,Dentist,18,M
1265497093,Family Practice,5,M
1457483505,Dentist,5,M
1699859207,Nurse Practitioner,7,F
1669585816,Orthopedic Surgery,23,M
1063481273,Internal Medicine,1,M
1003887936,Family Practice,36,M
1306889043,Emergency Medicine,32,F
1154616878,Internal Medicine,20,F
1386603926,Internal Medicine,32,M
1912096876,Neurology,22,F
1346215209,Orthopedic Surgery,42,M
1992983498,Hematology/Oncology,16,F
1073760096,Dermatology,5,F
1205859956,Family Practice,22,F
1851654776,Internal Medicine,38,M
1669454583,Endocrinology,47,F
1306832142,Internal Medicine,18,F
1437250198,Emergency Medicine,32,M
1770521908,Nurse Practitioner,43,M
1649231630,Psychiatry,46,M
1538291547,General Surgery,37,M
1457695157,Nurse Practitioner,32,F
1053683847,Internal Medicine,5,M
1720147440,Nurse Practitioner,5,F
1336550771,Dentist,40,M
1801944624,Family Practice,5,F
1942400536,Orthopedic Surgery,47,M
1326386228,Physician Assistant,44,F
1548240328,Family Practice,13,F
1467443507,Family Practice,35,M
1871838227,Dentist,13,M
1043590193,Nurse Practitioner,5,F
1487652434,Nurse Practitioner,17,F
1962607051,Gastroenterology,21,M
1932293040,Dentist,47,M
1477757060,Orthopedic Surgery,5,F
1326074683,Specialist,37,M
1982625240,Emergency Medicine,9,M
1720168685,Dentist,27,F
1497969646,Psychiatry,32,M
1013979947,Certified Clinical Nurse Specialist,43,F
1982925186,Dermatology,46,F
1982633764,Internal Medicine,9,M
1730180886,Ophthalmology,16,M
1548471618,Ophthalmology,25,M
1922200013,Emergency Medicine,14,F
1245277383,Dentist,49,M
1861492688,Internal Medicine,32,F
1518279454,Dentist,19,F
1295956357,Oral Surgery (dentists only),5,M
1790857167,General Surgery,48,M
1033167283,Internal Medicine,35,M
1225120991,Certified Clinical Nurse Specialist,23,F
1457544256,Physician Assistant,19,M
1629010772,Plastic and Reconstructive Surgery,43,M
1235208257,Dentist,38,M
1801041231,Physician Assistant,6,M
1710967443,Dentist,16,M
1548337413,Internal Medicine,5,M
1386806461,Dermatology,2,F
1831359116,Family Practice,43,F
1477537470,Family Practice,10,M
1700984309,Oral Surgery (dentists only),13,M
1265648380,Nurse Practitioner,40,F
1679699391,Dentist,13,M
1912948225,Gastroenterology,17,M
1760446470,Family Practice,5,M
1275613895,General Surgery,43,F
1902189376,Nurse Practitioner,9,F
1144264581,Internal Medicine,5,F
1700878634,Family Practice,4,M
1700921962,Dentist,39,M
1245327311,Internal Medicine,32,F
1295154425,Internal Medicine,38,F
1891732947,Dentist,49,M
1881709210,Internal Medicine,37,M
1619068079,Nephrology,32,M
1922156819,Physician Assistant,5,M
1639175938,Hematology/Oncology,47,M
1740388966,Nurse Practitioner,32,F
1346457553,Obstetrics/Gynecology,46,M
1346230067,Anesthesiology,38,M
1760463483,Physician Assistant,32,M
1407188840,Nurse Practitioner,14,F
1184781213,Optometry,30,M
1285939900,Physician Assistant,19,F
1932204724,Gastroenterology,7,M
1144642679,Physician Assistant,43,M
1689802415,Physician Assistant,38,F
1508014929,Emergency Medicine,13,F
1073517892,Family Practice,42,M
1699796870,Psychiatry,5,M
1326046111,Emergency Medicine,13,F
1023253531,Internal Medicine,13,M
1235292715,Family Practice,33,F
1417198219,Physician Assistant,17,F
1730193129,Psychiatry & Neurology,5,M
1407969041,Family Practice,13,F
1659335537,Podiatry,32,M
1780899799,Family Practice,47,M
1578743936,Family Practice,37,M
1518919281,Family Practice,38,M
1164509766,Internal Medicine,25,M
1316967755,Nurse Practitioner,9,M
1366458226,Dentist,5,M
1760492896,Internal Medicine,32,M
1194832469,Pediatric Medicine,5,F
1144336215,Emergency Medicine,32,M
1184707440,Internal Medicine,17,M
1922182054,Dentist,23,M
1912995697,Internal Medicine,13,M
1154500882,Physician Assistant,39,F
1588626527,Internal Medicine,33,M
1649271206,Orthopedic Surgery,42,M
1184898488,Physician Assistant,20,M
1922285865,Emergency Medicine,9,M
1689631442,Radiation Oncology,48,M
1225093354,Nurse Practitioner,9,F
1225026727,Podiatry,32,M
1023079225,Family Practice,22,M
1366503195,Cardiology,13,M
1295978393,Internal Medicine,43,M
1053607853,Student in an Organized Health Care Education/Training Program,32,F
1326066457,Endocrinology,43,M
1558356642,Internal Medicine,15,M
1679657787,Endocrinology,42,F
1639516685,Family Practice,15,M
1528014925,Geriatric Psychiatry,30,F
1588731863,Pain Management,35,M
1679668768,Dentist,24,M
1245342732,Physician Assistant,5,M
1407807456,Thoracic Surgery,38,M
1962411686,Psychiatry,49,M
1346435146,Physician Assistant,15,F
1679667703,Dentist,41,M
1679903645,Dentist,3,M
1437379021,Family Practice,1,M
1407928112,Otolaryngology,37,M
1235191990,Psychiatry & Neurology,32,F
1023451887,Physician Assistant,22,F
1174588941,Dentist,3,F
1407110539,Family Practice,13,F
1003079773,Dermatology,41,M
1144348798,Physician Assistant,43,F
1548319692,Dentist,9,M
1841215340,Emergency Medicine,30,F
1528095288,Emergency Medicine,47,M
1366730558,Nurse Practitioner,18,F
1477731180,Psychiatry,38,M
1043437437,Dentist,43,M
1407908742,Dentist,6,M
1811093057,Internal Medicine,32,M
1104844554,Oral Surgery (dentists only),35,M
1316029077,Internal Medicine,8,M
1699741256,Colorectal Surgery (formerly proctology),22,M
1598830945,Internal Medicine,33,F
1083790802,Orthopedic Surgery,47,M
1861468373,Internal Medicine,5,F
1326112939,Physician Assistant,32,F
1164623393,Sleep Medicine,15,F
1821438268,General Acute Care Hospital,13,M
1962408146,Physician Assistant,26,F
1033193826,Otolaryngology,5,F
1679641799,Gastroenterology,25,M
1841632569,Physician Assistant,19,F
1447249941,Allergy/Immunology,20,M
1558683482,Physician Assistant,33,F
1245481332,Physician Assistant,41,M
1114925781,Family Practice,36,F
1942363577,General Surgery,22,M
1528097490,Podiatry,32,M
1760411185,Colorectal Surgery (formerly proctology),8,M
1073534681,Gastroenterology,13,M
1487843991,Psychiatry & Neurology,38,F
1053757492,Nurse Practitioner,25,F
1528262649,Pulmonary Disease,9,M
1285717488,Family Practice,18,M
1568521425,Internal Medicine,38,M
1164741484,Family Practice,16,M
1215039144,Nurse Practitioner,14,F
1114901063,General Surgery,24,M
1770655003,Urology,5,M
1437273687,Psychiatry,5,M
1780735688,Optometry,13,M
1679882666,Physician Assistant,21,F
1467414615,Hematology/Oncology,31,F
1336366319,Dentist,37,M
1881694644,Emergency Medicine,13,M
1922399757,Physician Assistant,32,F
1700835733,Internal Medicine,38,M
1952585044,Obstetrics/Gynecology,32,M
1164495800,Internal Medicine,38,F
1275696783,General Practice,32,M
1902125578,Student in an Organized Health Care Education/Training Program,49,M
1861473977,Nurse Practitioner,21,F
1124117528,Dentist,47,M
1184787152,Dentist,37,M
1568524312,Pulmonary Disease,49,M
1912331695,Dentist,13,M
1902917891,Pediatric Medicine,23,F
1376516476,Family Practice,13,M
1124115720,General Surgery,1,M
1134355969,Dentist,5,F
1780988600,Physician Assistant,15,F
1184819971,Family Practice,43,M
1174669170,Dentist,30,F
1063491025,Physician Assistant,40,M
1093733347,Optometry,7,M
1326338104,Nurse Practitioner,32,F
1801006960,Family Practice,24,M
1700098043,Dentist,30,F
1013098235,Dentist,1,M
1427028562,Optometry,5,M
1285906495,Nurse Practitioner,35,F
1528243243,Family Practice,3,M
1053668475,Physician Assistant,15,F
1164777827,Nurse Practitioner,9,F
1285869107,Oral Surgery (dentists only),7,M
1962631770,Dentist,32,M
1639360787,Dentist,38,F
1396705869,Pulmonary Disease,32,M
1649293077,Dentist,11,M
1992863435,Dentist,7,M
1669549986,Orthopedic Surgery,46,M
1972747376,Student in an Organized Health Care Education/Training Program,35,M
1346235207,Family Practice,22,M
1801815303,Specialist,35,M
1124287693,Dentist,4,M
1770589038,Podiatry,9,M
1386816874,Cardiology,9,M
1649489550,Physical Therapist,30,M
1346403383,Neurology,3,F
1609840941,Neurosurgery,9,M
1093827537,Physician Assistant,36,F
1568431971,Dentist,16,M
1558363739,Nephrology,5,M
1154592038,Licensed Clinical Social Worker,38,F
1790788123,Obstetrics/Gynecology,36,F
1245524867,Student in an Organized Health Care Education/Training Program,21,F
1194152686,Certified Clinical Nurse Specialist,43,F
1598050494,Internal Medicine,13,M
1699759282,Ophthalmology,13,M
1730168840,Cardiology,22,M
1124049861,Psychiatry,32,M
1265500367,Dentist,14,M
1366472441,Cardiology,34,M
1336297373,Family Practice,5,F
1841620424,Nurse Practitioner,3,M
1336286509,Dentist,30,M
1508145665,Podiatry,38,F
1417914615,Nurse Practitioner,15,F
1871812529,Student in an Organized Health Care Education/Training Program,33,F
1467423806,Physician Assistant,14,F
1427015692,Dentist,22,M
1003952144,Psychiatry,34,M
1821082819,Neurology,6,F
1710193255,Dentist,50,M
1275845919,Student in an Organized Health Care Education/Training Program,23,M
1679575997,Family Practice,10,F
1225119399,Orthopedic Surgery,40,F
1093896938,Internal Medicine,43,M
1710233275,Nurse Practitioner,49,F
1811916059,Nurse Practitioner,9,F
1417029836,Psychiatry,22,M
1104810225,Family Practice,43,M
1538132303,Neurology,23,M
1821084567,Pulmonary Disease,13,M
1659344893,Internal Medicine,9,M
1679515514,Nurse Practitioner,18,F
1225249873,Dentist,38,M
1881795995,Dentist,13,M
1487682704,Physician Assistant,23,M
1609098771,Physical Medicine and Rehabilitation,13,F
1083795124,Geriatric Medicine,5,F
1184863383,Physician Assistant,43,F
1255414140,Dentist,42,M
1265624084,Nurse Practitioner,9,F
1831193101,Internal Medicine,21,M
1225146707,Dentist,7,F
1417951997,Physical Medicine and Rehabilitation,5,M
1467600247,Obstetrics/Gynecology,32,F
1538242003,Optometry,42,F
1568664480,Hematology/Oncology,40,F
1831253863,Emergency Medicine,43,M
1043626559,Nurse Practitioner,38,F
1255671780,Nurse Practitioner,3,F
1831276757,Dermatology,20,M
1124305875,Dentist,31,M
1558662064,Nurse Practitioner,12,F
1689624629,Endocrinology,3,F
1982819728,Family Practice,17,F
1114006806,Dentist,44,M
1215198239,Ophthalmology,9,M
1326060278,Cardiology,13,M
1821041054,Colorectal Surgery (formerly proctology),30,M
1215991674,Ophthalmology,32,F
1295789550,Pulmonary Disease,5,M
1154533644,Nurse Practitioner,10,F
1033472220,Physician Assistant,26,F
1689614166,Nurse Practitioner,25,F
1205920881,Dentist,13,F
1326347576,Internal Medicine,32,M
1215930946,Internal Medicine,35,M
1467521740,Gastroenterology,21,M
1699805069,Psychiatry & Neurology,20,F
1548422801,Internal Medicine,23,F
1578668802,Dentist,42,M
1811065949,Family Practice,9,F
1821090739,General Practice,3,M
1699727404,Medical Oncology,33,M
1508188525,Family Practice,13,M
1497795298,Psychiatry,22,F
1003828393,Family Practice,32,F
1538123922,Internal Medicine,32,F
1043292246,Medical Oncology,25,M
1043484645,Psychiatry & Neurology,10,F
1063481596,Pulmonary Disease,35,M
1902142367,Nurse Practitioner,29,F
1922038835,Nurse Practitioner,1,F
1679829568,Dentist,19,M
1649409020,Orthopedic Surgery,22,M
1568456473,Pain Management,3,M
1821101759,Physician Assistant,37,M
1831109024,Obstetrics/Gynecology,24,F
1043233281,Internal Medicine,5,M
1528035433,Optometry,16,M
1003912783,Gastroenterology,17,M
1245322452,Family Practice,21,M
1689602062,Family Practice,14,M
1497924047,Internal Medicine,42,F
1629245022,Family Practice,18,M
1265528665,Optometry,18,M
1851559041,Cardiology,32,M
1700984093,Radiation Oncology,18,M
1386663409,Obstetrics/Gynecology,5,F
1881687432,Ophthalmology,6,M
1811933955,Physician Assistant,38,M
1356543896,Dentist,5,M
1487670683,General Surgery,9,F
1437408606,Nurse Practitioner,49,F
1982866109,General Surgery,35,M
1508905886,Podiatry,38,F
1023359601,Nurse Practitioner,5,F
1033104815,Physician Assistant,30,F
1922216621,Ophthalmology,15,M
1598803579,Nurse Practitioner,6,F
1487850210,Optometry,38,F
1477673648,Dentist,38,M
1710049457,Dentist,5,M
1154764975,Student in an Organized Health Care Education/Training Program,19,F
1720060080,Obstetrics/Gynecology,22,F
1851472252,Internal Medicine,38,F
1679634059,Nurse Practitioner,30,F
1447216866,Radiation Oncology,46,M
1619934106,Colorectal Surgery (formerly proctology),22,M
1912003849,Physician Assistant,21,F
1063598993,Physician Assistant,19,M
1225187388,Obstetrics/Gynecology,5,F
1376691675,Certified Clinical Nurse Specialist,13,F
1518179332,Physician Assistant,32,F
1992901664,Psychiatry,21,M
1699748079,Nurse Practitioner,25,F
1962485276,Family Practice,2,M
1710951660,Pulmonary Disease,17,M
1063428068,Family Practice,5,M
1992752554,Physician Assistant,9,M
1417953290,Psychiatry,16,M
1164472833,Family Practice,35,M
1134295561,Dentist,33,M
1346222353,Cardiology,22,M
1275560013,General Surgery,32,F
1417166166,Orthopedic Surgery,1,M
1497953020,Internal Medicine,4,F
1558537290,Nurse Practitioner,32,F
1164641130,Optometry,32,F
1770511230,Family Practice,38,F
1326104639,Dentist,32,M
1255309407,Emergency Medicine,32,M
1245211374,Nurse Practitioner,37,F
1033154000,Family Practice,10,M
1205898400,Internal Medicine,14,F
1972569499,Orthopedic Surgery,5,M
1255389409,Allergy/Immunology,17,M
1083614150,Obstetrics/Gynecology,30,M
1962498915,Pulmonary Disease,9,M
1518040773,Psychiatry,33,M
1750333431,Nurse Practitioner,47,M
1659332948,Gastroenterology,21,M
1194164129,Nurse Practitioner,17,F
1740276419,Nurse Practitioner,5,F
1386639789,Podiatry,42,M
1104870591,Family Practice,18,M
1346297744,Nurse Practitioner,21,F
1356538904,Urology,5,M
1154450211,Dentist,9,F
1730342668,Physical Medicine and Rehabilitation,22,M
1871665059,Counselor,38,F
1396927448,Internal Medicine,24,M
1275686057,Emergency Medicine,32,F
1851652697,Orthopaedic Surgery,16,M
1265567242,Medical Oncology,43,M
1023000833,Podiatry,35,M
1295075950,Nurse Practitioner,1,F
1417924879,Psychiatry,14,M
1275842486,Physician Assistant,40,F
1194786186,Physician Assistant,20,F
1093061350,Family Practice,22,M
1477713113,Nurse Practitioner,47,M
1063457596,Internal Medicine,38,M
1861734899,Student in an Organized Health Care Education/Training Program,32,F
1174859581,Physician Assistant,17,F
1215936992,Orthopedic Surgery,7,M
1174727580,Otolaryngology,22,M
1356334387,Otolaryngology,47,M
1467535633,Nurse Practitioner,42,F
1114091766,Dentist,7,F
1295791309,Family Practice,20,F
1215299425,Family Practice,9,F
1417187352,Emergency Medicine,32,M
1972923902,Nurse Practitioner,32,F
1972506871,Ophthalmology,27,M
1568410504,Optometry,33,M
1093870032,Dentist,40,M
1194759068,Family Practice,30,M
1477644839,Dentist,22,M
1710942982,Psychiatry,35,M
1740411628,Dermatology,5,M
1811182983,Internal Medicine,5,F
1003847625,Oral Surgery (dentists only),38,M
1629293022,Cardiology,14,M
1609806835,Urology,5,F
1104819309,Internal Medicine,38,M
1457579963,Family Practice,31,F
1154361004,Internal Medicine,36,M
1912909672,Family Practice,36,M
1982652939,Cardiology,41,M
1992702617,Nurse Practitioner,46,F
1609891050,Internal Medicine,46,M
1508840315,Vascular Surgery,22,M
1629054275,Family Practice,33,M
1225158298,Nurse Practitioner,21,F
1225003411,Gastroenterology,13,M
1750456133,Optometry,32,M
1780782664,Internal Medicine,9,M
1841566932,Student in an Organized Health Care Education/Training Program,32,F
1295706158,Internal Medicine,30,F
1730114893,Internal Medicine,21,F
1326124736,Neurology,5,M
1700229382,Physician Assistant,6,F
1639177603,Orthopedic Surgery,13,M
1205868379,Internal Medicine,36,M
1336133727,Psychiatry,49,F
1427231323,General Practice,47,M
1477630713,Optometry,49,M
1538161732,Cardiology,21,M
1891993853,Obstetrics/Gynecology,11,M
1225007255,Family Practice,22,F
1033251699,Dentist,32,M
1093895450,Internal Medicine,14,F
1003077058,Emergency Medicine,9,M
1902144678,Dentist,21,F
1508076878,Dentist,5,M
1356439210,Ophthalmology,20,M
1366563280,Physician Assistant,13,F
1891730834,Physician Assistant,35,M
1992076467,Physician Assistant,1,F
1790992972,Dentist,32,M
1740386622,General Practice,22,M
1881822591,Emergency Medicine,22,M
1770882565,Orthopaedic Surgery,47,F
1417280272,Dentist,47,F
1871665042,Podiatry,43,M
1457761314,Nurse Practitioner,47,M
1306145560,Student in an Organized Health Care Education/Training Program,5,F
1518953090,Urology,9,M
1497869002,Obstetrics/Gynecology,33,M
1336302959,General Surgery,5,M
1871652958,Psychiatry,32,M
1003908054,Psychiatry,22,M
1356516843,Internal Medicine,9,M
1679531453,Thoracic Surgery,25,M
1609164458,Nurse Practitioner,20,F
1285746883,Internal Medicine,19,M
1326127374,Internal Medicine,5,F
1023090487,Physician Assistant,5,M
1871651307,Nurse Practitioner,5,F
1225026693,Emergency Medicine,9,M
1841296241,Family Practice,16,M
1275552705,Family Practice,5,M
1467439174,Podiatry,9,M
1881638641,Physician Assistant,22,F
1952341117,Pulmonary Disease,35,M
1225272040,Dermatology,9,M
1285611095,Orthopedic Surgery,25,M
1235206855,Dentist,30,M
1679675342,Family Practice,22,M
1174521504,Family Practice,35,F
1972512002,Gastroenterology,32,M
1972849529,Nurse Practitioner,38,F
1326135963,Internal Medicine,23,F
1770596330,General Surgery,5,F
1639356850,Internal Medicine,21,F
1053383752,Family Practice,46,F
1023246253,Dentist,18,M
1164413118,Orthopedic Surgery,28,M
1578566113,Nurse Practitioner,38,F
1073576369,Pulmonary Disease,43,M
1497953673,Ophthalmology,36,M
1508869710,Nephrology,38,M
1659308914,Gastroenterology,36,M
1679745418,Ophthalmology,36,M
1720182454,Optometry,33,M
1093887929,Family Practice,22,M
1750384806,Internal Medicine,43,M
1770551699,Urology,33,M
1154344919,Cardiology,5,M
1700848637,Podiatry,38,M
1083666002,Internal Medicine,47,F
1306924204,Family Practice,5,M
1174547152,Dentist,32,M
1780790691,Orthopedic Surgery,9,M
1376864512,Anesthesiology,21,M
1922076173,Hematology/Oncology,47,M
1699775270,Cardiology,35,M
1487880308,Emergency Medicine,43,M
1407038136,Pharmacist,5,M
1558446229,Internal Medicine,5,M
1720084213,Nurse Practitioner,40,F
1104892199,Internal Medicine,40,M
1891953766,Family Practice,47,M
1114059979,Internal Medicine,21,F
1679567903,Neurology,21,M
1649375049,Internal Medicine,35,M
1063573426,CRNA,33,M
1407032188,Vascular Surgery,43,M
1467456244,Nephrology,49,M
1285697029,Certified Clinical Nurse Specialist,13,F
1477689495,Dentist,38,M
1003814716,Neurosurgery,10,M
1104911585,Nurse Practitioner,26,F
1750458758,General Surgery,5,M
1770582496,Physician Assistant,38,F
1346282282,Emergency Medicine,1,M
1912022542,Dentist,5,M
1336207836,Psychiatry,43,M
1255494746,Gastroenterology,7,F
1194951756,Physician Assistant,32,F
1285855239,General Surgery,2,M
1750323028,Physical Medicine and Rehabilitation,25,M
1528086915,Family Practice,24,M
1831282979,Emergency Medicine,9,M
1043213739,Podiatry,35,F
1003824582,Family Practice,27,M
1487654141,Dentist,38,M
1083662613,Neurology,13,M
1770553075,Neurosurgery,6,M
1811926017,Orthopedic Surgery,49,M
1598819849,Otolaryngology,16,M
1710274154,Emergency Medicine,22,F
1497742464,Otolaryngology,5,M
1902185085,Emergency Medicine,5,M
1093781056,Gastroenterology,32,F
1508094624,Dentist,6,F
1356424170,Dentist,40,M
1578601449,Dentist,23,M
1275544561,Physical Medicine and Rehabilitation,35,M
1336230382,Dentist,43,M
1740448414,Gastroenterology,28,M
1356307441,Family Practice,3,M
1649288358,Nurse Practitioner,9,F
1487641080,Optometry,37,M
1649518481,Internal Medicine,9,F
1710910153,Obstetrics/Gynecology,5,F
1710060397,Dentist,33,M
1962495333,Family Practice,48,M
1619933843,Gastroenterology,43,M
1891843256,Physician Assistant,15,F
1821022575,Psychiatry,38,F
1972549632,Gastroenterology,43,M
1932129822,Internal Medicine,10,F
1619916442,Emergency Medicine,35,M
1003864042,Podiatry,9,M
1780757518,Internal Medicine,41,F
1861531857,Gastroenterology,31,F
1952482739,Dentist,20,M
1073541843,Obstetrics/Gynecology,47,M
1588669196,Dentist,13,M
1710104773,Dentist,21,M
1124089461,Family Practice,5,M
1932112216,Dentist,9,M
1891124228,Dentist,6,M
1801991591,Family Practice,33,F
1770699167,General Surgery,22,M
1750487385,Hematology/Oncology,5,F
1407966724,Dentist,41,M
1760566079,Thoracic Surgery (Cardiothoracic Vascular Surgery),5,M
1851380125,Internal Medicine,34,F
1740396134,Psychiatry,13,F
1073520300,Dentist,4,M
1033267679,Internal Medicine,4,M
1053687004,Ophthalmology,20,M
1083906473,Family Practice,38,F
1649401555,Emergency Medicine,5,M
1992773741,Medical Oncology,22,M
1194795468,Family Practice,38,M
1710993852,Obstetrics/Gynecology,33,M
1447399126,Dentist,13,M
1427034974,Internal Medicine,32,M
1174756365,Internal Medicine,43,M
1932275211,Dentist,43,M
1336111483,Physician Assistant,36,M
1558416677,Family Practice,17,F
1467663963,Neurology,5,M
1326057688,Internal Medicine,47,M
1962473389,Physician Assistant,9,M
1346265840,Obstetrics/Gynecology,9,F
1740266428,Physician Assistant,33,M
1821102237,Gastroenterology,21,F
1316963432,Internal Medicine,32,F
1063524387,Anesthesiology,23,M
1104945336,Internal Medicine,23,M
1861578023,Family Practice,47,M
1891764379,Internal Medicine,46,M
1831117613,Otolaryngology,22,M
1679568026,Dentist,47,F
1730477803,Dentist,21,M
1528015591,General Surgery,38,M
1629036678,Physician Assistant,47,F
1124136601,Family Practice,13,M
1548234354,Physical Medicine and Rehabilitation,43,M
1053497347,Dermatology,5,M
1205073053,Physician Assistant,43,F
1750465324,Plastic and Reconstructive Surgery,18,M
1578818928,Nurse Practitioner,32,F
1619900685,Obstetrics/Gynecology,21,F
1912081449,Dentist,9,M
1033272620,Certified Clinical Nurse Specialist,21,F
1487979043,Internal Medicine,5,F
1598952681,Optometry,33,M
1376551663,Pediatric Medicine,9,M
1447671979,Dentist,43,M
1154648921,Physician Assistant,23,M
1962418806,Otolaryngology,5,M
1013223866,Physician Assistant,22,F
1376580662,Internal Medicine,32,F
1982627105,Dentist,22,M
1760659130,Family Practice,44,M
1740320613,Dentist,8,M
1932209418,General Surgery,35,M
1902128747,Nurse Practitioner,10,F
1720243777,Family Practice,30,M
1225236854,Physician Assistant,9,M
1205805355,Psychiatry,46,M
1912125550,Student in an Organized Health Care Education/Training Program,7,F
1942213699,Licensed Practical Nurse,5,F
1912927781,Nurse Practitioner,21,F
1205813011,Emergency Medicine,49,M
1508989492,Internal Medicine,17,M
1922002393,Internal Medicine,32,M
1154372092,Internal Medicine,49,F
1285649012,Internal Medicine,13,M
1942271622,Nurse Practitioner,40,F
1457457665,Psychiatry & Neurology,43,F
1881672327,Nurse Practitioner,42,F
1851326300,Nurse Practitioner,5,F
1881608768,Urology,6,M
1073619458,Internal Medicine,27,F
1912087982,Obstetrics/Gynecology,47,M
1235162199,Dermatology,44,M
1639134943,Internal Medicine,47,M
1548345747,Family Practice,37,M
1023117645,Physician Assistant,9,F
1326017203,Neurology,14,M
1316268899,Nurse Practitioner,32,F
1063728392,Dentist,5,M
1538208541,Gastroenterology,43,M
1811955800,Dermatology,44,M
1063472975,Nurse Practitioner,38,F
1992761894,Orthopedic Surgery,5,M
1295710820,Orthopedic Surgery,43,M
1861792541,Internal Medicine,5,M
1366673659,Dentist,43,F
1447593504,Orthopaedic Surgery,47,M
1730281031,Nurse Practitioner,15,F
1831285097,Oral Surgery (dentists only),30,M
1184888216,Nurse Practitioner,5,F
1497718290,Physician Assistant,9,M
1124113535,Emergency Medicine,30,M
1538169388,Radiation Oncology,43,F
1326081647,Gastroenterology,10,M
1366537847,Hand Surgery,33,F
1013265800,Nurse Practitioner,43,F
1558317354,Emergency Medicine,28,M
1417903113,Internal Medicine,1,M
1093821019,Family Practice,10,F
1154344679,Dentist,32,M
1063661049,Physician Assistant,46,F
1104872316,Family Practice,33,F
1376505305,Internal Medicine,33,M
1356420061,Emergency Medicine,9,M
1154546166,Neurology,4,M
1396061388,Nurse Practitioner,10,F
1013162452,Cardiology,5,M
1144350125,Podiatry,14,M
1578590063,Dentist,30,M
1730389800,Internal Medicine,5,M
1982669578,Nurse Practitioner,1,F
