State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ME,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,23
ME,2015,June,12 month-ending,Number of Deaths,"14,016",100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,June,12 month-ending,Number of Drug Overdose Deaths,238,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,239
ME,2015,June,12 month-ending,Methadone (T40.3),39,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,40
ME,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",179,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,180
ME,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",80,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,81
ME,2015,June,12 month-ending,Heroin (T40.1),44,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,45
ME,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",209,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,210
ME,2015,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",121,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,122
ME,2015,June,12 month-ending,Percent with drugs specified,99.15966387,100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),96,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,97
ME,2015,March,12 month-ending,Heroin (T40.1),42,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,43
ME,2015,March,12 month-ending,Methadone (T40.3),36,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,37
ME,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",70,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,71
ME,2015,March,12 month-ending,Cocaine (T40.5),23,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,25
ME,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",169,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,171
ME,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,18
ME,2015,March,12 month-ending,Number of Drug Overdose Deaths,230,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,232
ME,2015,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",119,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,120
ME,2015,March,12 month-ending,Number of Deaths,"13,901",100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,March,12 month-ending,Percent with drugs specified,99.56521739,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",196,100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,198
ME,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",83,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,84
ME,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),95,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,96
ME,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,21
ME,2015,May,12 month-ending,Cocaine (T40.5),24,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,26
ME,2015,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",178,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,179
ME,2015,May,12 month-ending,Heroin (T40.1),45,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,46
ME,2015,May,12 month-ending,Methadone (T40.3),40,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,41
ME,2015,May,12 month-ending,Number of Drug Overdose Deaths,239,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,240
ME,2015,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",118,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,119
ME,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",208,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,209
ME,2015,May,12 month-ending,Percent with drugs specified,99.16317992,100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,May,12 month-ending,Number of Deaths,"14,023",100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,22
ME,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",241,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,242
ME,2015,November,12 month-ending,Methadone (T40.3),37,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,38
ME,2015,November,12 month-ending,Number of Drug Overdose Deaths,271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,272
ME,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,106
ME,2015,November,12 month-ending,Number of Deaths,"14,367",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",203,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,204
ME,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",113,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,114
ME,2015,November,12 month-ending,Heroin (T40.1),55,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,56
ME,2015,November,12 month-ending,Cocaine (T40.5),33,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,35
ME,2015,November,12 month-ending,Percent with drugs specified,98.52398524,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",127,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,128
ME,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,20
ME,2015,October,12 month-ending,Number of Deaths,"14,368",100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",237,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,238
ME,2015,October,12 month-ending,Percent with drugs specified,98.86792453,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",130,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,131
ME,2015,October,12 month-ending,Number of Drug Overdose Deaths,265,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,266
ME,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",107,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,108
ME,2015,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",200,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,201
ME,2015,October,12 month-ending,Methadone (T40.3),41,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,42
ME,2015,October,12 month-ending,Cocaine (T40.5),28,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,30
ME,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,106
ME,2015,October,12 month-ending,Heroin (T40.1),51,100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,52
ME,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,106
ME,2015,September,12 month-ending,Heroin (T40.1),49,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,50
ME,2015,September,12 month-ending,Number of Drug Overdose Deaths,258,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,259
ME,2015,September,12 month-ending,Percent with drugs specified,99.2248062,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,20
ME,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",232,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,233
ME,2015,September,12 month-ending,Cocaine (T40.5),26,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,28
ME,2015,September,12 month-ending,Number of Deaths,"14,296",100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",131,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,132
ME,2015,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",197,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,198
ME,2015,September,12 month-ending,Methadone (T40.3),41,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,42
ME,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",98,100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,99
ME,2016,April,12 month-ending,Cocaine (T40.5),39,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,42
ME,2016,April,12 month-ending,Number of Deaths,"13,868",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",131,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,132
ME,2016,April,12 month-ending,Methadone (T40.3),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,33
ME,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),111,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,112
ME,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,23
ME,2016,April,12 month-ending,Heroin (T40.1),50,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,51
ME,2016,April,12 month-ending,Number of Drug Overdose Deaths,290,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,291
ME,2016,April,12 month-ending,Percent with drugs specified,98.96551724,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",218,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,219
ME,2016,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",132,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,133
ME,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",246,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,247
ME,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",266,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,267
ME,2016,August,12 month-ending,Cocaine (T40.5),54,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,57
ME,2016,August,12 month-ending,Methadone (T40.3),35,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,36
ME,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,31
ME,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",168,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,169
ME,2016,August,12 month-ending,Number of Drug Overdose Deaths,345,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,346
ME,2016,August,12 month-ending,Number of Deaths,"14,005",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,129
ME,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",291,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,292
ME,2016,August,12 month-ending,Percent with drugs specified,99.13043478,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",151,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,152
ME,2016,August,12 month-ending,Heroin (T40.1),59,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,60
ME,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,32
ME,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",306,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,307
ME,2016,December,12 month-ending,Number of Drug Overdose Deaths,357,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,358
ME,2016,December,12 month-ending,Methadone (T40.3),39,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,40
ME,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,133
ME,2016,December,12 month-ending,Percent with drugs specified,99.15966387,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,December,12 month-ending,Cocaine (T40.5),59,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,63
ME,2016,December,12 month-ending,Number of Deaths,"14,069",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,December,12 month-ending,Heroin (T40.1),54,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,55
ME,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",204,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,205
ME,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",290,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,291
ME,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",154,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,155
ME,2016,February,12 month-ending,Number of Drug Overdose Deaths,271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,272
ME,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),104,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,105
ME,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",115,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,116
ME,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,29
ME,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",232,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,233
ME,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",200,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,201
ME,2016,February,12 month-ending,Percent with drugs specified,98.52398524,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,February,12 month-ending,Methadone (T40.3),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,33
ME,2016,February,12 month-ending,Cocaine (T40.5),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",124,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,125
ME,2016,February,12 month-ending,Heroin (T40.1),49,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,50
ME,2016,February,12 month-ending,Number of Deaths,"13,952",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,January,12 month-ending,Heroin (T40.1),49,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,50
ME,2016,January,12 month-ending,Number of Drug Overdose Deaths,270,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,271
ME,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),108,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,109
ME,2016,January,12 month-ending,Percent with drugs specified,98.51851852,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,January,12 month-ending,Number of Deaths,"14,129",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,January,12 month-ending,Methadone (T40.3),34,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,35
ME,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,24
ME,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",202,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,203
ME,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",129,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,130
ME,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",111,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,112
ME,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",235,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,236
ME,2016,January,12 month-ending,Cocaine (T40.5),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2016,July,12 month-ending,Number of Drug Overdose Deaths,334,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,335
ME,2016,July,12 month-ending,Percent with drugs specified,98.80239521,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",164,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,165
ME,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),123,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,124
ME,2016,July,12 month-ending,Cocaine (T40.5),51,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,54
ME,2016,July,12 month-ending,Methadone (T40.3),33,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,30
ME,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",257,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,258
ME,2016,July,12 month-ending,Number of Deaths,"14,044",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",283,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,284
ME,2016,July,12 month-ending,Heroin (T40.1),57,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,58
ME,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",146,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,147
ME,2016,June,12 month-ending,Number of Drug Overdose Deaths,327,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,328
ME,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,247
ME,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",154,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,155
ME,2016,June,12 month-ending,Number of Deaths,"14,059",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,June,12 month-ending,Methadone (T40.3),35,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,36
ME,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,27
ME,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",145,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,146
ME,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",273,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,274
ME,2016,June,12 month-ending,Percent with drugs specified,98.77675841,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),120,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,121
ME,2016,June,12 month-ending,Cocaine (T40.5),48,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,51
ME,2016,June,12 month-ending,Heroin (T40.1),54,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,55
ME,2016,March,12 month-ending,Methadone (T40.3),33,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2016,March,12 month-ending,Cocaine (T40.5),34,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,36
ME,2016,March,12 month-ending,Number of Drug Overdose Deaths,279,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,280
ME,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),103,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,104
ME,2016,March,12 month-ending,Number of Deaths,"13,897",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",123,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,124
ME,2016,March,12 month-ending,Heroin (T40.1),49,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,50
ME,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,26
ME,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",237,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,238
ME,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",125,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,126
ME,2016,March,12 month-ending,Percent with drugs specified,98.56630824,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",207,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,208
ME,2016,May,12 month-ending,Cocaine (T40.5),43,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,46
ME,2016,May,12 month-ending,Number of Drug Overdose Deaths,303,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,304
ME,2016,May,12 month-ending,Number of Deaths,"13,964",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),116,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,117
ME,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,25
ME,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",139,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,140
ME,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",230,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,231
ME,2016,May,12 month-ending,Percent with drugs specified,98.67986799,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,May,12 month-ending,Heroin (T40.1),52,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,53
ME,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",139,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,140
ME,2016,May,12 month-ending,Methadone (T40.3),34,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,35
ME,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",257,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,258
ME,2016,November,12 month-ending,Methadone (T40.3),34,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,35
ME,2016,November,12 month-ending,Cocaine (T40.5),57,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,61
ME,2016,November,12 month-ending,Number of Deaths,"13,983",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,November,12 month-ending,Number of Drug Overdose Deaths,341,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,342
ME,2016,November,12 month-ending,Percent with drugs specified,99.1202346,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,272
ME,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,125
ME,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,31
ME,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",185,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,186
ME,2016,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",145,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,146
ME,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",288,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,289
ME,2016,November,12 month-ending,Heroin (T40.1),52,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,53
